scenario,layout,method,mean_gain,std_gain,mean_reward,std_reward,mean_power,std_power
Scenario 2,Turb3_Row1_Floris,TabPFN-Fallback,1.8812700112660725,0.8626204484740048,229.71266742547354,0.8626204484740028,357.26003909310447,1.4585333479665823
Scenario 2,Turb4_Row1_Floris,Do-Nothing,0.0,0.0,198.49665296077728,0.0,412.1294777345716,0.0
Scenario 2,Turb4_Row1_Floris,GP,1.2865499258041382,0.3044476026597302,199.78320288658142,0.3044476026597302,414.89365708491596,0.6117347490574354
Scenario 2,Turb4_Row1_Floris,GraphPFN,6.287858327229817,2.2582253257211504,204.7845112880071,2.2582253257211464,425.3632043759058,4.737703847089471
Scenario 2,Turb4_Row1_Floris,Random,1.696231444676717,0.5322692384565038,200.192884405454,0.5322692384565006,415.77607549189,1.1609033608391544
Scenario 2,Turb4_Row1_Floris,TabPFN-Fallback,3.430544058481852,2.026986193628554,201.92719701925913,2.02698619362855,419.48966268306566,4.305820560401541
Scenario 2,Turb5_Row1_Floris,Do-Nothing,0.0,0.0,183.24129915237427,0.0,476.16290761587425,0.0
Scenario 2,Turb5_Row1_Floris,GP,4.0524362325668335,1.004899929330906,187.2937353849411,1.004899929330906,486.8194232085527,2.6336955115093192
Scenario 2,Turb5_Row1_Floris,GraphPFN,6.321242133776347,5.351249927452545,189.5625412861506,5.3512499274525425,492.8089769543223,13.979441944317658
Scenario 2,Turb5_Row1_Floris,Random,1.8463916778564453,0.2376895074894318,185.0876908302307,0.2376895074894318,481.12013574618936,0.49958829721148135
Scenario 2,Turb5_Row1_Floris,TabPFN-Fallback,2.1928155422210693,1.792325829444312,185.43411469459534,1.792325829444312,481.92783590966974,4.643449192961105
Scenario 2,Turb6_Row1_Floris,Do-Nothing,0.0,0.0,173.37406837940216,0.0,541.1965654711261,0.0
Scenario 2,Turb6_Row1_Floris,GP,1.7516679366429646,0.354699631129752,175.12573631604513,0.35469963112974817,546.8784712011156,1.2516737662877502
Scenario 2,Turb6_Row1_Floris,GraphPFN,10.533756534258524,8.305243934882185,183.90782491366068,8.305243934882187,574.3541010898821,26.035071216619585
Scenario 2,Turb6_Row1_Floris,Random,1.4711190064748128,0.18112045511942518,174.84518738587698,0.18112045511942843,545.9558222288587,0.4381175446832881
Scenario 2,Turb6_Row1_Floris,TabPFN-Fallback,3.385135809580485,0.8261045375575287,176.75920418898264,0.8261045375575325,552.1197164958784,2.4519590296215714
Scenario 2,Turb6_Row2_Floris,Do-Nothing,0.0,0.0,227.86265885829926,0.0,708.361614900537,0.0
Scenario 2,Turb6_Row2_Floris,GP,1.4504629770914714,0.9042306578243405,229.31312183539072,0.9042306578243444,713.1429560647302,3.025130278810507
Scenario 2,Turb6_Row2_Floris,GraphPFN,2.6714389324188232,1.522747667148703,230.53409779071808,1.522747667148703,717.0301497019267,4.919951251008292
Scenario 2,Turb6_Row2_Floris,Random,1.2855567932128906,0.44869746769345026,229.14821565151215,0.44869746769345026,712.5449789568135,1.4536861313492477
Scenario 2,Turb6_Row2_Floris,TabPFN-Fallback,0.9634942213694254,0.46555460277169985,228.82615307966867,0.46555460277169625,711.5919113496528,1.605605413479931
Scenario 2,Turb7_Row1_Floris,Do-Nothing,0.0,0.0,166.34695756435394,0.0,606.3648241490321,0.0
Scenario 2,Turb7_Row1_Floris,GP,3.047892411549886,3.129108614624352,169.39484997590384,3.1291086146243474,617.7827239053863,11.795670736949978
Scenario 2,Turb7_Row1_Floris,GraphPFN,5.469578146934509,3.4825261972793604,171.81653571128845,3.4825261972793604,626.4804928410306,12.785382769933486
Scenario 2,Turb7_Row1_Floris,Random,1.5776034990946453,0.27431051999470446,167.92456106344858,0.27431051999470807,612.3002121610501,1.1185176894618536
Scenario 2,Turb7_Row1_Floris,TabPFN-Fallback,2.3987268209457397,2.7228351558813397,168.74568438529968,2.7228351558813397,615.3201988961939,9.96992149888432
Scenario 2,Turb8_Row1_Floris,Do-Nothing,0.0,0.0,161.12789499759674,0.0,671.7915695006956,0.0
Scenario 2,Turb8_Row1_Floris,GP,8.988020499547323,5.760701153374362,170.11591549714407,5.76070115337436,709.7666070816639,24.166834454542418
Scenario 2,Turb8_Row1_Floris,GraphPFN,6.392724474271138,2.9585602243719573,167.5206194718679,2.9585602243719613,698.5538572037427,12.41330017711719
Scenario 2,Turb8_Row1_Floris,Random,1.7775757312774658,0.7232760422092596,162.9054707288742,0.7232760422092596,679.3967794942195,3.0580262769353
Scenario 2,Turb8_Row1_Floris,TabPFN-Fallback,6.715330402056376,3.7221084802404,167.8432253996531,3.722108480240404,700.2316426108947,15.989045323176187
Scenario 2,Turb9_Row1_Floris,Do-Nothing,0.0,0.0,157.12470722198486,0.0,737.5194849939106,0.0
Scenario 2,Turb9_Row1_Floris,GP,2.726680119832357,1.4082926444797244,159.85138734181723,1.4082926444797204,750.4755259836471,6.698525870824314
Scenario 2,Turb9_Row1_Floris,GraphPFN,5.445677161216736,1.3674278270538183,162.5703843832016,1.3674278270538183,763.3198649144321,6.481694313154695
Scenario 2,Turb9_Row1_Floris,Random,2.1452534993489585,1.844047942439776,159.26996072133383,1.8440479424397775,747.801796968013,8.654536423722245
